evolution$generation,evolution$evaluated,macroGravityDecay,macroInnovationDecay,mesoCrossOverProba,mesoMutationProba,mesoInteractionProba,mesoToMacroInnovationThreshold,macroToMesoCrossoverMaxUpdate,macroToMesoMutationMaxUpdate,macroToMesoExchangeMaxUpdate,objective$psiUtility,objective$deltaUtility,objective$gammaUtility,mesoInteractionProba,mesoToMacroInnovationThreshold,macroToMesoCrossoverMaxUpdate,mesoCrossOverProba,macroGravityDecay,psiUtility,deltaUtility,macroInnovationDecay,macroToMesoMutationMaxUpdate,mesoMutationProba,gammaUtility,macroToMesoExchangeMaxUpdate
10000,10000,0.6838328026630375,0.44493208073370727,0.3734799087425875,0.0023482673782172525,7.404095152509669E-6,1.0557661487847723,4.120323328403242E-4,1.0E-4,-2.3104854193229716E-8,0.8187733950419505,0.21964215117493513,0.06876157859679388,7.404095152509669E-6,1.0557661487847723,4.120323328403242E-4,0.3734799087425875,0.6838328026630375,0.8187733950419505,0.21964215117493513,0.44493208073370727,1.0E-4,0.0023482673782172525,0.06876157859679388,-2.3104854193229716E-8
10000,10000,0.6640741947162251,0.735728731924117,0.4867106591275863,0.005845173173266118,9.54675047828955E-6,1.7636649500866874,5.885621378249192E-4,-6.728407467417442E-5,7.743153340704814E-8,1.9872694159379978,0.8053618160821028,0.04422581108624968,9.54675047828955E-6,1.7636649500866874,5.885621378249192E-4,0.4867106591275863,0.6640741947162251,1.9872694159379978,0.8053618160821028,0.735728731924117,-6.728407467417442E-5,0.005845173173266118,0.04422581108624968,7.743153340704814E-8
10000,10000,1.1,0.3548650218873134,0.40149057296706103,0.001,7.626981180640335E-6,1.2475814122842661,5.571302812669755E-4,4.06589639522907E-5,-9.02936598656214E-8,0.24967557334849033,0.41972838298387494,0.1315678043343187,7.626981180640335E-6,1.2475814122842661,5.571302812669755E-4,0.40149057296706103,1.1,0.24967557334849033,0.41972838298387494,0.3548650218873134,4.06589639522907E-5,0.001,0.1315678043343187,-9.02936598656214E-8
10000,10000,0.958011361267131,0.8450990234435103,0.47841778203897156,0.0029915262167620107,9.921670281720546E-6,1.9144704287775482,5.688944647799156E-4,-4.835050451043126E-5,1.211412594710657E-8,0.9087673481309011,0.8761677192854052,0.0993153914084095,9.921670281720546E-6,1.9144704287775482,5.688944647799156E-4,0.47841778203897156,0.958011361267131,0.9087673481309011,0.8761677192854052,0.8450990234435103,-4.835050451043126E-5,0.0029915262167620107,0.0993153914084095,1.211412594710657E-8
10000,10000,0.1,0.1,0.4053024925527654,0.0048389968819622315,8.683267075287832E-6,1.0,-7.756274116894402E-5,9.001429454339964E-5,-1.0E-7,1.7899283512487356,0.43509269633163417,0.26435915417701317,8.683267075287832E-6,1.0,-7.756274116894402E-5,0.4053024925527654,0.1,1.7899283512487356,0.43509269633163417,0.1,9.001429454339964E-5,0.0048389968819622315,0.26435915417701317,-1.0E-7
10000,10000,1.1,0.1181302044594841,0.4040279580946874,0.003567478661499378,7.190762768182596E-6,1.901052817563641,8.514114087470835E-4,9.781109443709675E-5,-7.216352967029769E-8,0.4164082343279043,0.5484693376166412,0.028282857469404732,7.190762768182596E-6,1.901052817563641,8.514114087470835E-4,0.4040279580946874,1.1,0.4164082343279043,0.5484693376166412,0.1181302044594841,9.781109443709675E-5,0.003567478661499378,0.028282857469404732,-7.216352967029769E-8
10000,10000,0.2954757796610985,0.2999326293713232,0.40906075488045807,0.0071072642034844275,9.475638306333238E-6,1.0000614496047844,4.0352512488612624E-4,9.605902163438875E-5,-3.4224267069937305E-9,0.5145173203698334,0.7267620314151664,0.02392368718929827,9.475638306333238E-6,1.0000614496047844,4.0352512488612624E-4,0.40906075488045807,0.2954757796610985,0.5145173203698334,0.7267620314151664,0.2999326293713232,9.605902163438875E-5,0.0071072642034844275,0.02392368718929827,-3.4224267069937305E-9
10000,10000,0.10897314521315074,0.5014277227427814,0.4177061262067133,0.009465980566487911,8.882868313831394E-6,1.3463141792212174,0.001,1.0E-4,-4.557153129259006E-9,1.1753758128484675,0.4123892264881972,0.11902456187066868,8.882868313831394E-6,1.3463141792212174,0.001,0.4177061262067133,0.10897314521315074,1.1753758128484675,0.4123892264881972,0.5014277227427814,1.0E-4,0.009465980566487911,0.11902456187066868,-4.557153129259006E-9
10000,10000,0.3445269693243956,0.1,0.45534418006926025,0.010000000000000002,9.815008994952486E-6,1.0042863747054827,4.4290510297327135E-4,9.814596521570184E-5,-1.0726153234979842E-8,1.9252780041310986,1.0551369477093715,0.18639172353131617,9.815008994952486E-6,1.0042863747054827,4.4290510297327135E-4,0.45534418006926025,0.3445269693243956,1.9252780041310986,1.0551369477093715,0.1,9.814596521570184E-5,0.010000000000000002,0.18639172353131617,-1.0726153234979842E-8
10000,10000,1.1,0.5795273983936369,0.39763158992690323,0.0010740998144806793,7.421521450251366E-6,1.3058041431873306,-9.325466473262152E-4,9.189909663299808E-5,-9.777189678705946E-8,0.27247711677448994,0.9595797890607107,0.049045569073016715,7.421521450251366E-6,1.3058041431873306,-9.325466473262152E-4,0.39763158992690323,1.1,0.27247711677448994,0.9595797890607107,0.5795273983936369,9.189909663299808E-5,0.0010740998144806793,0.049045569073016715,-9.777189678705946E-8
10000,10000,0.18231921026343864,0.5773030116956752,0.4245687938479493,0.005667625693815371,8.133678034026008E-6,1.0,9.688569353983904E-4,5.923618983133312E-5,-1.002450285547705E-8,0.9503180017249386,0.6553374427821099,0.09373904760079288,8.133678034026008E-6,1.0,9.688569353983904E-4,0.4245687938479493,0.18231921026343864,0.9503180017249386,0.6553374427821099,0.5773030116956752,5.923618983133312E-5,0.005667625693815371,0.09373904760079288,-1.002450285547705E-8
10000,10000,0.1,1.1,0.40966342964325175,0.009152694760513676,9.102449324700938E-6,1.0,9.119805712953979E-4,9.89515321034796E-5,5.298050999224924E-8,1.8949834902119749,0.9919187050237177,0.07365137672715694,9.102449324700938E-6,1.0,9.119805712953979E-4,0.40966342964325175,0.1,1.8949834902119749,0.9919187050237177,1.1,9.89515321034796E-5,0.009152694760513676,0.07365137672715694,5.298050999224924E-8
10000,10000,0.9074388421115743,0.4148553030234866,0.38422746864171065,0.001647138269152928,7.5442832423586785E-6,1.2490736099436153,2.6822030313190847E-4,2.901581361027123E-5,-4.447417167338168E-8,0.9647458867537355,0.49173003038303165,0.13231819818569512,7.5442832423586785E-6,1.2490736099436153,2.6822030313190847E-4,0.38422746864171065,0.9074388421115743,0.9647458867537355,0.49173003038303165,0.4148553030234866,2.901581361027123E-5,0.001647138269152928,0.13231819818569512,-4.447417167338168E-8
10000,10000,0.7064046489405806,0.1,0.37743593351699756,0.001,7.332375743437958E-6,1.195256789840067,2.74176544152821E-4,-7.297015201350129E-6,-1.0E-7,0.5004081817067805,0.6466037743622808,0.23257445078505246,7.332375743437958E-6,1.195256789840067,2.74176544152821E-4,0.37743593351699756,0.7064046489405806,0.5004081817067805,0.6466037743622808,0.1,-7.297015201350129E-6,0.001,0.23257445078505246,-1.0E-7
10000,10000,0.1,1.1,0.32734474890818815,0.009717494023669896,5.392275328043831E-6,1.2899979307016967,-1.9211274189800953E-5,1.0E-4,2.42526026548964E-8,1.8307683596190971,0.5181103330590098,0.05278211550237444,5.392275328043831E-6,1.2899979307016967,-1.9211274189800953E-5,0.32734474890818815,0.1,1.8307683596190971,0.5181103330590098,1.1,1.0E-4,0.009717494023669896,0.05278211550237444,2.42526026548964E-8
10000,10000,0.7342096413402717,0.328118693433186,0.414194624714431,0.001729491232966653,7.489842275897476E-6,1.1494411710773182,9.564692790062683E-4,-1.0E-4,-7.43932207830292E-8,0.6497601244338194,0.29187058950285394,0.19171254596423903,7.489842275897476E-6,1.1494411710773182,9.564692790062683E-4,0.414194624714431,0.7342096413402717,0.6497601244338194,0.29187058950285394,0.328118693433186,-1.0E-4,0.001729491232966653,0.19171254596423903,-7.43932207830292E-8
10000,10000,1.0097967176190528,0.31809447000173696,0.3805993801662511,0.0010053422758102629,6.8530837780606254E-6,1.390938802672292,9.999041333160724E-4,-7.618262131897992E-5,-6.46869617310682E-8,0.3988596445438386,0.6203576656988838,0.04386881460557479,6.8530837780606254E-6,1.390938802672292,9.999041333160724E-4,0.3805993801662511,1.0097967176190528,0.3988596445438386,0.6203576656988838,0.31809447000173696,-7.618262131897992E-5,0.0010053422758102629,0.04386881460557479,-6.46869617310682E-8
10000,10000,1.1,0.603207657401051,0.40162119133417384,0.001,7.475422739941786E-6,1.4090069157688423,-8.450031349307016E-4,1.0E-4,-1.0E-7,1.533945315362844,0.9932962042317621,0.0949198514095917,7.475422739941786E-6,1.4090069157688423,-8.450031349307016E-4,0.40162119133417384,1.1,1.533945315362844,0.9932962042317621,0.603207657401051,1.0E-4,0.001,0.0949198514095917,-1.0E-7
10000,10000,1.082628073913236,0.42512349446906017,0.3749222845968435,0.0012332507281874244,7.220570350332449E-6,1.2133302060188615,3.0645575780398923E-4,5.2661931118137375E-5,-6.105410905187662E-8,0.12098141630198089,0.6297713903908857,0.1450799626608621,7.220570350332449E-6,1.2133302060188615,3.0645575780398923E-4,0.3749222845968435,1.082628073913236,0.12098141630198089,0.6297713903908857,0.42512349446906017,5.2661931118137375E-5,0.0012332507281874244,0.1450799626608621,-6.105410905187662E-8
10000,10000,0.533255698207178,0.48868483580770605,0.4299352674187203,0.009505373668021688,8.267590736776521E-6,1.1816307854385428,7.913311890121941E-4,8.546928748642776E-5,-2.034761302001841E-8,1.6336069515197433,0.9165827348373394,0.08614811261873268,8.267590736776521E-6,1.1816307854385428,7.913311890121941E-4,0.4299352674187203,0.533255698207178,1.6336069515197433,0.9165827348373394,0.48868483580770605,8.546928748642776E-5,0.009505373668021688,0.08614811261873268,-2.034761302001841E-8
10000,10000,1.0370233533354514,0.8064236786975346,0.4651688702968414,0.0024391148244823826,9.303887923575295E-6,1.9183798101072662,7.912068679122209E-4,-5.690331687903422E-5,2.3215356639878157E-8,0.8128076684383361,0.22441183503091544,0.10317569161076001,9.303887923575295E-6,1.9183798101072662,7.912068679122209E-4,0.4651688702968414,1.0370233533354514,0.8128076684383361,0.22441183503091544,0.8064236786975346,-5.690331687903422E-5,0.0024391148244823826,0.10317569161076001,2.3215356639878157E-8
10000,10000,1.0744251574082595,0.736651511528091,0.43327477425461275,0.004818567080698264,9.546790522759603E-6,1.766146369620528,9.956024085340316E-4,-9.929192936481469E-5,4.4868673118514E-8,1.931774777897477,0.4853749059106658,0.26919088448609685,9.546790522759603E-6,1.766146369620528,9.956024085340316E-4,0.43327477425461275,1.0744251574082595,1.931774777897477,0.4853749059106658,0.736651511528091,-9.929192936481469E-5,0.004818567080698264,0.26919088448609685,4.4868673118514E-8
10000,10000,0.8062362827188954,0.3969232663915513,0.3895152051141154,0.0024009156559262937,6.974504570941768E-6,1.3354187338990795,6.435859604710685E-4,2.242038860883197E-5,-1.0E-7,0.9207026819418855,0.39398373026626654,0.19877530040402647,6.974504570941768E-6,1.3354187338990795,6.435859604710685E-4,0.3895152051141154,0.8062362827188954,0.9207026819418855,0.39398373026626654,0.3969232663915513,2.242038860883197E-5,0.0024009156559262937,0.19877530040402647,-1.0E-7
10000,10000,0.4213793037178669,0.491379908341819,0.4228938133161332,0.008132554428360944,8.413133402816912E-6,1.1494410693790924,9.893620399577282E-4,8.22218773773921E-5,-1.0E-7,1.3501810307010311,0.4163381614696311,0.046633840650325276,8.413133402816912E-6,1.1494410693790924,9.893620399577282E-4,0.4228938133161332,0.4213793037178669,1.3501810307010311,0.4163381614696311,0.491379908341819,8.22218773773921E-5,0.008132554428360944,0.046633840650325276,-1.0E-7
10000,10000,0.1,0.48207767899581755,0.41537592500363113,0.007854938138403343,9.41545200231147E-6,1.2256146536885628,3.3141199259433506E-4,1.0E-4,4.985514085643779E-9,1.786548393795325,0.3150545998831591,0.05728692395122348,9.41545200231147E-6,1.2256146536885628,3.3141199259433506E-4,0.41537592500363113,0.1,1.786548393795325,0.3150545998831591,0.48207767899581755,1.0E-4,0.007854938138403343,0.05728692395122348,4.985514085643779E-9
10000,10000,0.29896832157000425,0.5210142934973169,0.41548176144384424,0.00821425943510985,7.6073739574701275E-6,1.1721328924202368,6.379952252459824E-4,7.609166834851839E-5,1.1162398108150244E-8,1.0516097145727392,0.779942565095757,0.08241469262307266,7.6073739574701275E-6,1.1721328924202368,6.379952252459824E-4,0.41548176144384424,0.29896832157000425,1.0516097145727392,0.779942565095757,0.5210142934973169,7.609166834851839E-5,0.00821425943510985,0.08241469262307266,1.1162398108150244E-8
10000,10000,0.10958222453841443,0.10021791022071132,0.45514811450987697,0.007673088450123698,8.160248405550588E-6,1.0,-8.512254240694829E-4,9.422003812566483E-5,4.3970554906189E-8,1.6511161253511184,0.469156076615298,0.25782749302271935,8.160248405550588E-6,1.0,-8.512254240694829E-4,0.45514811450987697,0.10958222453841443,1.6511161253511184,0.469156076615298,0.10021791022071132,9.422003812566483E-5,0.007673088450123698,0.25782749302271935,4.3970554906189E-8
10000,10000,1.1,0.9447092723235022,0.3281966735989109,0.009095856996111238,1.286566566377415E-6,1.6187166066472916,-3.0205165073740267E-4,-1.5274649543458343E-5,-8.314227716756336E-8,1.4016049854222214,0.494776147543444,0.044098443399238185,1.286566566377415E-6,1.6187166066472916,-3.0205165073740267E-4,0.3281966735989109,1.1,1.4016049854222214,0.494776147543444,0.9447092723235022,-1.5274649543458343E-5,0.009095856996111238,0.044098443399238185,-8.314227716756336E-8
10000,10000,0.6431364932721875,0.3361235062942987,0.38780347289606193,0.002025111582888593,7.408604740592439E-6,1.1639861614056264,2.9238036157960227E-4,2.38845122554511E-5,-7.023081273699942E-8,0.37474418706200385,0.47687614660401234,0.03436854048885429,7.408604740592439E-6,1.1639861614056264,2.9238036157960227E-4,0.38780347289606193,0.6431364932721875,0.37474418706200385,0.47687614660401234,0.3361235062942987,2.38845122554511E-5,0.002025111582888593,0.03436854048885429,-7.023081273699942E-8
10000,10000,0.14728723823201634,0.48556527461977317,0.42827879376634637,0.008731403624297326,8.440141677950215E-6,1.0625822869310524,8.821781013126498E-4,6.075221138648528E-5,7.871183846334033E-9,0.473888619756603,0.37105567437189,0.16215463554747256,8.440141677950215E-6,1.0625822869310524,8.821781013126498E-4,0.42827879376634637,0.14728723823201634,0.473888619756603,0.37105567437189,0.48556527461977317,6.075221138648528E-5,0.008731403624297326,0.16215463554747256,7.871183846334033E-9
10000,10000,0.1397580754059003,0.50262066033124,0.423886868320152,0.010000000000000002,8.724104755184114E-6,1.3579276565294032,8.862073563677532E-4,1.0E-4,-4.224221006662688E-9,1.0332626529372302,0.517119193975212,0.21313320332116437,8.724104755184114E-6,1.3579276565294032,8.862073563677532E-4,0.423886868320152,0.1397580754059003,1.0332626529372302,0.517119193975212,0.50262066033124,1.0E-4,0.010000000000000002,0.21313320332116437,-4.224221006662688E-9
10000,10000,1.0303049421078518,1.0130280782554555,0.3163114713986087,0.008437866794750622,5.353892650104412E-6,1.5392683845398236,8.976950015001125E-4,-9.808562759136707E-6,-8.048311462015375E-8,1.7295197381779115,0.7179113246972886,0.1223270159541805,5.353892650104412E-6,1.5392683845398236,8.976950015001125E-4,0.3163114713986087,1.0303049421078518,1.7295197381779115,0.7179113246972886,1.0130280782554555,-9.808562759136707E-6,0.008437866794750622,0.1223270159541805,-8.048311462015375E-8
10000,10000,1.1,1.0207463254238198,0.48120093913820294,0.00213282415084676,9.976837539815214E-6,2.0,6.136359423014103E-4,-3.8867853552310434E-5,1.882343171717684E-8,-0.10280727616381125,0.44512598519575874,0.22052264487690199,9.976837539815214E-6,2.0,6.136359423014103E-4,0.48120093913820294,1.1,-0.10280727616381125,0.44512598519575874,1.0207463254238198,-3.8867853552310434E-5,0.00213282415084676,0.22052264487690199,1.882343171717684E-8
10000,10000,0.11448858636003902,0.5331058839506282,0.2780982183752078,0.006841856801233138,8.703131738369773E-6,1.2744474263255814,8.677342061108424E-4,1.0E-4,-7.618717041181641E-8,1.4537507175317046,0.18293898312041534,0.17821723079106722,8.703131738369773E-6,1.2744474263255814,8.677342061108424E-4,0.2780982183752078,0.11448858636003902,1.4537507175317046,0.18293898312041534,0.5331058839506282,1.0E-4,0.006841856801233138,0.17821723079106722,-7.618717041181641E-8
10000,10000,0.19881190696162343,0.9362847934128391,0.2,0.0010840705655997141,9.621527981855085E-6,1.340465995636579,7.8790426751902E-4,9.097684693704375E-5,-4.2796721924729304E-8,0.11491060854158608,0.5947503387231485,0.08622205142176309,9.621527981855085E-6,1.340465995636579,7.8790426751902E-4,0.2,0.19881190696162343,0.11491060854158608,0.5947503387231485,0.9362847934128391,9.097684693704375E-5,0.0010840705655997141,0.08622205142176309,-4.2796721924729304E-8
10000,10000,0.7750318171705006,0.3398393273138105,0.3849950130858516,0.0013010908813067487,6.672758981857355E-6,1.1639362145352252,3.225334395457822E-4,4.505895925386098E-5,-9.959655840294084E-8,0.2202661470601015,0.48158447227710877,0.07567572803218336,6.672758981857355E-6,1.1639362145352252,3.225334395457822E-4,0.3849950130858516,0.7750318171705006,0.2202661470601015,0.48158447227710877,0.3398393273138105,4.505895925386098E-5,0.0013010908813067487,0.07567572803218336,-9.959655840294084E-8
10000,10000,1.1,1.1,0.4818756389022518,0.0021255505964534547,9.972170268920042E-6,1.9401182187185688,6.102599364404817E-4,-4.397986160524118E-5,2.2142933671901643E-8,0.5413789392844226,0.9392012023285483,0.16348621845062183,9.972170268920042E-6,1.9401182187185688,6.102599364404817E-4,0.4818756389022518,1.1,0.5413789392844226,0.9392012023285483,1.1,-4.397986160524118E-5,0.0021255505964534547,0.16348621845062183,2.2142933671901643E-8
10000,10000,0.9690183553576484,0.8815590566231122,0.43499660778762045,0.001,1.0E-5,1.7183391164686834,5.336873501644765E-4,-7.809032001699423E-5,2.188303123690608E-8,0.4816614539280213,0.305701591204536,0.07884913598106369,1.0E-5,1.7183391164686834,5.336873501644765E-4,0.43499660778762045,0.9690183553576484,0.4816614539280213,0.305701591204536,0.8815590566231122,-7.809032001699423E-5,0.001,0.07884913598106369,2.188303123690608E-8
10000,10000,0.9668781354569702,0.7462157585800279,0.45983146238801337,0.0030565481878653063,9.224579533908544E-6,1.9339523428560141,9.088609395491007E-4,-4.6164725131817365E-5,3.433108868298921E-8,0.6924015607091984,0.6149860204733155,0.14565101670204594,9.224579533908544E-6,1.9339523428560141,9.088609395491007E-4,0.45983146238801337,0.9668781354569702,0.6924015607091984,0.6149860204733155,0.7462157585800279,-4.6164725131817365E-5,0.0030565481878653063,0.14565101670204594,3.433108868298921E-8
10000,10000,0.9422736197233809,0.35983852089432655,0.4010592452628956,0.001,7.448774559557243E-6,1.206196823639411,3.8684457456644446E-4,2.6553733071973108E-5,-1.0E-7,0.08275421434413577,0.36586640168064655,0.18527862638403736,7.448774559557243E-6,1.206196823639411,3.8684457456644446E-4,0.4010592452628956,0.9422736197233809,0.08275421434413577,0.36586640168064655,0.35983852089432655,2.6553733071973108E-5,0.001,0.18527862638403736,-1.0E-7
10000,10000,0.567524587721544,0.9472385110869141,0.38040098649359533,0.002855826657881824,8.447262699849886E-6,1.0013377763355638,8.700591127898151E-4,1.0E-4,-5.924852914098909E-8,0.9557859534799471,0.4894538804304087,0.20133054851205578,8.447262699849886E-6,1.0013377763355638,8.700591127898151E-4,0.38040098649359533,0.567524587721544,0.9557859534799471,0.4894538804304087,0.9472385110869141,1.0E-4,0.002855826657881824,0.20133054851205578,-5.924852914098909E-8
10000,10000,0.5082556475661438,0.41373504553383555,0.4299254638268028,0.009424114193736833,8.016557356666124E-6,1.1856140748386754,0.001,7.405434025003432E-5,-2.018202515235641E-8,1.31507648778806,0.7594061459868593,0.1611563567360763,8.016557356666124E-6,1.1856140748386754,0.001,0.4299254638268028,0.5082556475661438,1.31507648778806,0.7594061459868593,0.41373504553383555,7.405434025003432E-5,0.009424114193736833,0.1611563567360763,-2.018202515235641E-8
10000,10000,0.7442359878209904,0.28804618399962684,0.39669176671728223,0.0019782048632649486,7.466237258543221E-6,1.1918594470795965,4.369754081664267E-4,8.367342731212046E-6,-6.311062872120463E-8,0.5696259246843267,0.48540414360153505,0.0769508427840595,7.466237258543221E-6,1.1918594470795965,4.369754081664267E-4,0.39669176671728223,0.7442359878209904,0.5696259246843267,0.48540414360153505,0.28804618399962684,8.367342731212046E-6,0.0019782048632649486,0.0769508427840595,-6.311062872120463E-8
10000,10000,0.13971852515149497,0.30094786490078607,0.4509036264752657,0.00806711773046961,8.097014520018162E-6,1.032253268853401,7.393386169439185E-4,5.72264448233371E-5,3.705274535082835E-8,1.1289123404731072,1.0596902854310848,0.11029899951309297,8.097014520018162E-6,1.032253268853401,7.393386169439185E-4,0.4509036264752657,0.13971852515149497,1.1289123404731072,1.0596902854310848,0.30094786490078607,5.72264448233371E-5,0.00806711773046961,0.11029899951309297,3.705274535082835E-8
10000,10000,0.1,0.4554152837887252,0.42419526827637744,0.008521758655824139,8.756287972729618E-6,1.1777739476581144,0.001,5.0082445489635415E-5,-2.811807013826622E-9,1.0974874727452484,0.45538961375862996,0.26085529410250086,8.756287972729618E-6,1.1777739476581144,0.001,0.42419526827637744,0.1,1.0974874727452484,0.45538961375862996,0.4554152837887252,5.0082445489635415E-5,0.008521758655824139,0.26085529410250086,-2.811807013826622E-9
10000,10000,0.716138178038816,0.1010557921630823,0.36250642197863214,0.0023785113866369345,5.597989707428404E-6,1.1399981825152818,2.620932289044192E-4,-9.149852257876281E-6,-3.790404905801089E-8,1.39352037212491,0.20734116919564727,0.08501773633151544,5.597989707428404E-6,1.1399981825152818,2.620932289044192E-4,0.36250642197863214,0.716138178038816,1.39352037212491,0.20734116919564727,0.1010557921630823,-9.149852257876281E-6,0.0023785113866369345,0.08501773633151544,-3.790404905801089E-8
10000,10000,0.6263281173449399,0.2964086675479497,0.3678454452537263,0.0011444300840508556,6.9485659142524E-6,1.219418781144762,4.3945692914044987E-4,8.082497792186765E-6,-1.0E-7,1.0889025182322785,0.7430910701648585,0.02514688026959977,6.9485659142524E-6,1.219418781144762,4.3945692914044987E-4,0.3678454452537263,0.6263281173449399,1.0889025182322785,0.7430910701648585,0.2964086675479497,8.082497792186765E-6,0.0011444300840508556,0.02514688026959977,-1.0E-7
10000,10000,0.35044364043898657,0.6852884581952182,0.4076589545266657,0.007329243031103293,7.593301981258667E-6,1.0583227274383096,1.461134040658201E-4,7.396665879962578E-5,2.6017691975956556E-8,1.1726483932405336,0.2873508733351633,0.18775623596447844,7.593301981258667E-6,1.0583227274383096,1.461134040658201E-4,0.4076589545266657,0.35044364043898657,1.1726483932405336,0.2873508733351633,0.6852884581952182,7.396665879962578E-5,0.007329243031103293,0.18775623596447844,2.6017691975956556E-8
