deltaDiversity,deltaDiversityStd,deltaUtility,deltaUtilityStd,gammaDiversity,gammaDiversityStd,gammaUtility,gammaUtilityStd,id,macroDiversity,macroGravityDecay,macroInnovation,macroInnovationDecay,macroToMesoCrossoverMaxUpdate,macroToMesoExchangeMaxUpdate,macroToMesoMutationMaxUpdate,macroUtility,mesoCrossOverProba,mesoDiversity,mesoFitness,mesoInteractionProba,mesoMutationProba,mesoToMacroInnovationThreshold,psiDiversity,psiDiversityStd,psiUtility,psiUtilityStd,replication,openmole$experiment
0.8854365968806333,0.14667331630803485,0.7705537968738616,0.1451267442709364,0.13711244459245453,0.029730989731056843,0.11535483307961059,0.0376762234307344,7,0.9988578758123158,0.1,0.084,0.1,0.0,1.0E-5,0.0,0.09975906174190462,0.5,0.3597585553816516,116.27475276121908,1.0E-5,0.01,2.0,0.7942997520207751,0.19588749241540923,1.5834447464683081,0.271825198034432,-410018545176014055,149
0.47860230796220016,0.1565010103458084,0.49328726432071335,0.15808755353064263,0.12090138900712066,0.04020112355903633,0.08458590325613624,0.049205296421155044,6,0.9898325246508449,0.1,0.06,0.1,0.0,-1.0E-5,0.0,0.056038386113153614,0.5,0.3643054072007727,41.888619713840036,1.0E-5,0.01,2.0,1.4045437837966088,0.29395234598324643,1.4841288258242131,0.31850566886001547,-7687049371064520198,141
0.5406646221490883,0.15254100804632748,0.5845631429829927,0.1310202930331082,0.17532232502235523,0.04143407922018384,0.14913002039822398,0.04377433176896557,0,0.9992268040852,0.1,0.144,0.1,0.0,-1.0E-5,0.0,0.057323357000339845,0.25,0.36482569745661725,92.16300307956455,1.0E-5,0.01,1.0,1.1341521168351916,0.25497913668705896,1.6823873832603047,0.3182945087988705,8574599050367316638,18
0.6291845583642388,0.14288271681623224,0.6035664037582364,0.13983198641675298,0.15751069314681665,0.04604918294095849,0.15297342821867055,0.05279512093897313,7,0.9967271450618246,0.1,0.08,0.1,0.0,1.0E-5,0.0,0.07113926300626758,0.5,0.36205089500626775,90.27545048739388,1.0E-5,0.01,2.0,0.785439968769456,0.3152376096185181,1.9677586507055427,0.32517174516360003,-1938727423572989528,143
0.5889321617672918,0.1633389114868114,0.5031106630141782,0.1662861148110626,0.06742589515032904,0.04459098972635057,0.14893887354335789,0.05036073794616243,7,0.9978596540945843,0.1,0.13,0.1,0.0,1.0E-5,0.0,0.04591697878835425,0.5,0.36219715423442916,97.18837603107012,1.0E-5,0.01,2.0,0.7456037112385445,0.3328892072306596,0.7325175567572693,0.34439622410480186,4591459808878230641,142
0.5138941937280803,0.1760238934498241,0.5023970319105704,0.17085741027218146,0.0963011610067177,0.052252230070173065,0.16314654678723173,0.051512659569371316,7,0.9939796660544196,0.1,0.11,0.1,0.0,1.0E-5,0.0,0.030180137879535152,0.5,0.3642290690264701,102.13394713775301,1.0E-5,0.01,2.0,0.2844249778553758,0.3180268401490278,0.9541211951010138,0.2954236091193626,-3460125466872413667,145
0.5854361608512315,0.1396677638059074,0.6483478465034063,0.1402523980045818,0.16778979840549457,0.046137050969956565,0.12736892408897482,0.042637644967873096,6,0.9792251728098523,0.1,0.056,0.1,0.0,-1.0E-5,0.0,0.03565898933234946,0.5,0.36247639673423276,84.61187626453838,1.0E-5,0.01,2.0,2.2639177546880034,0.35970850863564274,-0.21417422911016004,0.26800587917915414,4150186212056393295,140
0.5857341281527262,0.15007318046536358,0.5232190390646414,0.16617138023598121,0.12573560963697972,0.042409940550532065,0.11826939639654643,0.04661679399486762,0,0.9965335486605253,0.1,0.084,0.1,0.0,-1.0E-5,0.0,0.053327235223611526,0.25,0.363129518341761,70.66408033164792,1.0E-5,0.01,1.0,0.7553162491179837,0.2907933642133229,1.5103433030836113,0.24404826087529985,-6213048894153954528,19
0.49506471324583057,0.15596548875335622,0.5905691979203835,0.14119894624086665,0.16502682397381196,0.05037772777662301,0.10794461838702762,0.04400759353695519,6,0.9858124499263561,0.1,0.04,0.1,0.0,-1.0E-5,0.0,0.05725819007716041,0.5,0.3590875905123557,74.6045664832766,1.0E-5,0.01,2.0,0.9412789159727923,0.3228242335263896,2.2445942917088604,0.3544812947672354,-2535067799972952831,137
0.5755642497014914,0.16520015874088329,0.46157169906261775,0.133024271548604,0.15910944913874037,0.04159140004679467,0.148186016291306,0.042368915046077045,6,0.953537456478016,0.1,0.016,0.1,0.0,-1.0E-5,0.0,0.18823484960029244,0.5,0.36177438231146036,24.76738187839409,1.0E-5,0.01,2.0,1.2585069037024743,0.3123422492981647,1.6394225702709373,0.29023681940562057,1695685999832922051,136
0.5088525907784209,0.15523902285909333,0.496660592747868,0.1413807208416098,0.16970851682954535,0.053977076961825354,0.10125583062933785,0.02549603425901032,6,0.9768708255228797,0.1,0.038,0.1,0.0,-1.0E-5,0.0,0.07553005403746306,0.5,0.36113182285662865,58.04884934593035,1.0E-5,0.01,2.0,1.882102561749201,0.3196358282643977,1.5432845156924766,0.20680004117262113,4243463474641923927,138
0.5953348805758356,0.14112402594409212,0.585881753558871,0.14458557703977287,0.08406178163201528,0.04187098775170616,0.0634900325396659,0.05910618085141877,6,0.9983339117701298,0.1,0.122,0.1,0.0,-1.0E-5,0.0,0.04570196979685494,0.5,0.3582513515184237,120.11125775572143,1.0E-5,0.01,2.0,1.034280928490225,0.30900162200600567,1.2845326018556733,0.2701658063840505,-7988727340184020292,139
0.6464009202669914,0.1555696184826128,0.5797578116837911,0.16843576803909827,0.14601318235554483,0.04366305755903386,0.1421676385640076,0.04646901042871759,6,0.9985781937401113,0.1,0.13,0.1,0.0,-1.0E-5,0.0,0.040992155889553995,0.5,0.363333299280428,89.07994190517456,1.0E-5,0.01,2.0,0.6382974605449006,0.29839768895610513,-0.8343994751376957,0.27180522542329993,3374318198054320022,135
0.48290915758173814,0.1774756356975224,0.44463076310231653,0.16290107294868725,0.13746582448379385,0.05149443930058825,0.139993993649,0.04739513903939091,6,0.9677869344798299,0.1,0.032,0.1,0.0,-1.0E-5,0.0,0.10168948378404244,0.5,0.36140701006486975,62.4920204835902,1.0E-5,0.01,2.0,1.9448312789702076,0.31922775245408214,1.4216175137066447,0.2519725600229241,-2793149438786576782,133
0.7464285026529982,0.14856669268063433,0.7045784486577169,0.1343463751568635,0.09060095489176057,0.04892978856322191,0.11068874137632712,0.04029749266454462,6,0.9965310790150841,0.1,0.052,0.1,0.0,-1.0E-5,0.0,0.21055716216625764,0.5,0.3619021552898654,104.79801318035156,1.0E-5,0.01,2.0,1.4774657984113073,0.3060006297754329,1.783810933143108,0.2824218541890622,9174402133981303033,131
0.534974356573831,0.14608615105559805,0.5785329975797806,0.15752165058104392,0.1142837826669405,0.051013405121298705,0.06458237496936015,0.05705725802727178,0,0.9902842130169093,0.1,0.056,0.1,0.0,-1.0E-5,0.0,0.1056861803907196,0.25,0.3587609096605448,60.8922642099632,1.0E-5,0.01,1.0,1.42998770344317,0.2988083159751045,1.5893564521978596,0.2787745070755318,-8458625676913916325,20
0.41574816887417043,0.15045583647499644,0.4618525170898824,0.16170010599548248,0.056126078614085806,0.04869560161384078,0.1444546194646481,0.04615137151094733,6,0.9717417278885084,0.1,0.028,0.1,0.0,-1.0E-5,0.0,0.09400689497086946,0.5,0.36012502814511743,45.82318953689074,1.0E-5,0.01,2.0,1.9883630372757004,0.3166237045233576,1.8481824991490385,0.2947829534113397,2673739604387195102,132
0.5594023619405029,0.14363569265586507,0.591305531094112,0.14048942719057297,0.11370073191469121,0.048421456490457884,0.1325284174934689,0.04423678389935511,4,0.9973880995737479,0.1,0.094,0.1,0.0,-1.0E-5,0.0,0.046680857556226384,0.5,0.3610297046405103,75.38707196898058,1.0E-5,0.01,1.0,0.9692121563113423,0.2887198895335202,0.6104736004502822,0.3284359665080635,-102675421009845670,89
0.8815474530779088,0.15561065846107286,0.727236884480905,0.14745482769955343,0.09054366424776816,0.05169587776453183,0.06514368374835389,0.05085278220220592,4,0.9967134486824011,0.1,0.112,0.1,0.0,-1.0E-5,0.0,0.03808088806033608,0.5,0.3625926823929677,85.5714496942577,1.0E-5,0.01,1.0,1.1760854512494427,0.29672485310842234,1.8884487714464706,0.2779114700042942,-8951308835847069056,83
0.5795210104904749,0.15062910979819316,0.5646035618581724,0.12366772979951295,0.24179648408600585,0.0481765567740749,0.22687903545370336,0.047328123260369816,4,0.9767273893201653,0.1,0.034,0.1,0.0,-1.0E-5,0.0,0.09583911234074637,0.5,0.36258113571440737,57.13505625197757,1.0E-5,0.01,1.0,1.6930051418455032,0.29863515405242386,1.4033855313144987,0.27576855955790297,-3077173551516549340,87
0.5474397241971536,0.14213570098990652,0.6296847979130877,0.15088954196167312,0.09195951404077629,0.04469461152310196,0.15935467219252075,0.05423660393100927,4,0.9920064810442039,0.1,0.06,0.1,0.0,-1.0E-5,0.0,0.06553622541357537,0.5,0.3615696961379247,96.53453668139026,1.0E-5,0.01,1.0,1.4862029820328697,0.286687894445853,1.419754424133386,0.3188389227307241,-2577398982893533456,88
0.5092574286949647,0.15531469774403386,0.6223490596353258,0.15660238591204506,0.07516649358028893,0.04319822340939474,0.14503966564612547,0.04633965793694156,4,0.9949109474913113,0.1,0.082,0.1,0.0,-1.0E-5,0.0,0.056968810588336465,0.5,0.36402856624983226,77.49768307033429,1.0E-5,0.01,1.0,0.6915435947688833,0.30609699345272906,0.7372304724700536,0.30112790967897973,5886102236466431277,86
0.5528914414734558,0.15014601614918935,0.4990836272318697,0.15475719605913968,0.19306047472886334,0.04162402181341059,0.12511699386720654,0.04401721052442427,4,0.9844078346255762,0.1,0.034,0.1,0.0,-1.0E-5,0.0,0.08416763211992037,0.5,0.3639223448337073,70.7918838342782,1.0E-5,0.01,1.0,0.5251324097040886,0.2992431710122953,0.8734575228976951,0.25300946209329855,-8833807547703436832,85
0.6093187341577995,0.15776978778851652,0.5350645060311523,0.16101004272321137,0.13334170095510434,0.050854094355728074,0.15570402387335047,0.0454996924042185,3,0.9902720140597802,0.1,0.06,0.1,0.0,1.0E-5,0.0,0.10616618203749277,0.25,0.36207455200805705,49.13816883358592,1.0E-5,0.01,2.0,1.6334501661094065,0.3368878145493952,1.574412880641019,0.25762982420875497,6253388684657821008,81
0.8656511352666847,0.16512733255434753,0.9172644190488182,0.13605208075268255,0.1674265414642946,0.05067806116855516,0.0907930908700827,0.04905786174358606,3,0.9952656962039916,0.1,0.066,0.1,0.0,1.0E-5,0.0,0.05170641861420018,0.25,0.36419539886462576,65.03101856731456,1.0E-5,0.01,2.0,0.820095090281483,0.32762434905530957,1.3568776976395038,0.30431569470314035,4953937678177036654,80
0.593116563640435,0.18234019551403535,0.5296153156321841,0.1426048511898364,0.08704615930638493,0.048244865165653204,0.15841880449677692,0.04286814354935752,0,0.9987889526702394,0.1,0.158,0.1,0.0,-1.0E-5,0.0,0.028812229333319145,0.25,0.35909602253629663,117.14543380197185,1.0E-5,0.01,1.0,0.7182635173414402,0.2749962337005123,0.673657706853005,0.28675546997346063,6573195959004436104,21
0.5124984022220147,0.14205101175383708,0.5761815020928465,0.14378861941445026,0.06896565483099337,0.04186403289471554,0.10044878885030517,0.04456694993003975,4,0.9980111550629381,0.1,0.144,0.1,0.0,-1.0E-5,0.0,0.03313969654760708,0.5,0.3568835230960126,92.36343614105432,1.0E-5,0.01,1.0,0.3098902831111747,0.2747660378168537,1.4919742110433654,0.30745570549081347,6071668116384744547,82
0.501252538387349,0.16451976048451217,0.5565218688228093,0.154602701776994,0.060689552703145466,0.04837016537121682,0.04804460948267408,0.0394655325408074,4,0.9965698949930857,0.1,0.092,0.1,0.0,-1.0E-5,0.0,0.03605694862581941,0.5,0.36221825749523495,79.14198393451825,1.0E-5,0.01,1.0,0.7835276593700033,0.28642882487299487,1.0077280152405192,0.2393479196839142,1848731850337805342,84
0.4481004263399635,0.1523223249643855,0.45610354311366663,0.13700756536278405,0.21651127431046113,0.04121742678292861,0.21451074554279348,0.036929518798070424,1,0.9978252602187273,0.1,0.092,0.1,0.0,1.0E-5,0.0,0.05346883293130285,0.25,0.3626727306132313,65.6984414681858,1.0E-5,0.01,1.0,0.5267913188231086,0.3113276679546125,0.7456264855577324,0.25485371026682874,-3505200505735432469,22
1.0932546373188572,0.12643460633984466,0.8685162788986407,0.14552285237433848,0.17342715802676612,0.04478713251921007,0.12074230937209407,0.03646873287605751,3,0.9877488208987363,0.1,0.038,0.1,0.0,1.0E-5,0.0,0.1373497856681177,0.25,0.3631435144973185,42.23320738564676,1.0E-5,0.01,2.0,1.234300589031053,0.30549631613669104,1.289393344644222,0.26211147061506995,-6194922224946058171,77
0.5857398915282781,0.17153055193642908,0.5778870952237929,0.1514508301507636,0.11041914854129953,0.04844044516430401,0.1164144927069044,0.044894622833170805,3,0.9325084376038986,0.1,0.012,0.1,0.0,1.0E-5,0.0,0.17557006889515803,0.25,0.35992877992852956,50.46378706940244,1.0E-5,0.01,2.0,1.6105385445509857,0.29018595806027214,1.8584617484548658,0.29196605117817637,7735127047882533424,78
0.4467233541823701,0.14888905481504158,0.445945772424011,0.14963802492422063,0.0980329710740051,0.04590932485419239,0.10927366329529686,0.03656425017165757,3,0.9971790535460547,0.1,0.078,0.1,0.0,1.0E-5,0.0,0.050235657438744384,0.25,0.3597710371822436,92.19044815988038,1.0E-5,0.01,2.0,0.7511149256231455,0.3285211315811626,1.5921558568292267,0.29978306330269733,3729365144880856519,79
0.3861035850039274,0.13389971908836631,0.36151065715597586,0.13754543540631198,0.12879853696934518,0.048417318968060175,0.10817937779275955,0.042109479247232476,3,0.9983994145486063,0.1,0.166,0.1,0.0,1.0E-5,0.0,0.03448212293837993,0.25,0.3596550180813716,125.7633325537737,1.0E-5,0.01,2.0,1.5643238293813049,0.326306306373293,2.2927036979206683,0.30783513521265343,3854751062589048854,76
0.6857871535666549,0.1846911476196518,0.6287602398905161,0.1488488964769486,0.14193644942958183,0.04948024658180375,0.21032806667737702,0.05042248686223889,3,0.9880323683013139,0.1,0.066,0.1,0.0,1.0E-5,0.0,0.07765924212149529,0.25,0.36342322870880334,96.99909452342762,1.0E-5,0.01,2.0,1.2937553218088622,0.2868356589357603,1.0901896347909181,0.3027218055040098,-2022702367021583991,75
0.47655339713091394,0.15568158387775935,0.469761669915596,0.13803428253502092,0.10735951790333687,0.04412579001742142,0.11213665983585663,0.048103904388307195,3,0.9723898659347541,0.1,0.022,0.1,0.0,1.0E-5,0.0,0.2127027483499571,0.25,0.3620628106607071,26.726332493039212,1.0E-5,0.01,2.0,1.6637892861855024,0.3329894992287909,1.8519026658798254,0.2831247721038228,-1319010246712368800,74
0.6179904533452865,0.1611167877869637,0.6199122853847516,0.15628544095416189,0.10582468417915081,0.043498098000137604,0.22178028564622565,0.04725211626847556,3,0.9907164153838903,0.1,0.064,0.1,0.0,1.0E-5,0.0,0.04491320848785141,0.25,0.362050600717894,70.91851317839568,1.0E-5,0.01,2.0,1.1718398171962985,0.3244729688302007,1.2781308766371655,0.33561669105261166,5768208798335202216,73
